id,uid,zone,use_type,installed,material,joint,lining,diameter,d_cat,length_m
3849,8b188ff2-f6f5-11ec-a943-54bf6483bcd3,52523,dist,1965,Cast Iron,CJ,CL,8,S,224.2181325
3850,8b1903fd-f6f5-11ec-8c81-54bf6483bcd3,75002,dist,2008,Steel,,CL,13,M,5273.471855
3851,8b197a59-f6f5-11ec-8459-54bf6483bcd3,75202,dist,1966,Cast Iron,CJ,CL,8,S,2704.721867
3852,8b1a155d-f6f5-11ec-b448-54bf6483bcd3,62650,dist,1972,Cast Iron,RG,,7,S,3196.978971
3853,8b1a8a96-f6f5-11ec-a91d-54bf6483bcd3,52529,dist,1950,Cast Iron,RG,CL,1,S,2209.096676
3854,8b1affcb-f6f5-11ec-bdaa-54bf6483bcd3,52529,dist,1988,Ductile Iron,,CL,7,S,581.8230994
3855,8b1b74f5-f6f5-11ec-a0c9-54bf6483bcd3,62629,dist,1939,Steel,,CL,22,M,597.6967506
3856,8b1bea21-f6f5-11ec-9ce4-54bf6483bcd3,52524,dist,1982,Cast Iron,,CL,13,M,137.2430744
3857,8b1c87b3-f6f5-11ec-8f70-54bf6483bcd3,52505,dist,1978,Ductile Iron,RG,CL,2,S,733.9937076
3858,8b1d23ff-f6f5-11ec-be10-54bf6483bcd3,75504,dist,1974,Steel,,,17,M,1402.225817
3859,8b1dc01e-f6f5-11ec-ba3d-54bf6483bcd3,52421,dist,1987,Cast Iron,RG,CL,2,S,316.0519135
3860,8b1e3543-f6f5-11ec-9729-54bf6483bcd3,74502,dist,1998,Ductile Iron,RG,CL,12,S,291.9050888
3861,8b1eaa7f-f6f5-11ec-bac6-54bf6483bcd3,74403,dist,1979,Ductile Iron,,CL,16,M,414.3426304
3862,8b1f1fa6-f6f5-11ec-842c-54bf6483bcd3,74502,dist,1950,Cast Iron,CJ,,1,S,524.4157233
3863,8b1fbbe8-f6f5-11ec-b07f-54bf6483bcd3,74403,dist,1999,Ductile Iron,,CL,7,S,1154.392439
3864,8b2057d6-f6f5-11ec-a602-54bf6483bcd3,74403,dist,1975,Ductile Iron,,CL,7,S,998.4589777
3865,8b20cc26-f6f5-11ec-bb39-54bf6483bcd3,75516,dist,1955,Steel,,CL,4,S,9905.321887
3866,8b216999-f6f5-11ec-94b3-54bf6483bcd3,75606,dist,1987,Ductile Iron,,CL,8,S,248.9514501
3867,8b21dec1-f6f5-11ec-be47-54bf6483bcd3,62631,dist,1961,Ductile Iron,,CL,10,S,1089.55544
3868,8b2253f9-f6f5-11ec-ad83-54bf6483bcd3,52522,dist,1970,Cast Iron,CJ,CL,6,S,1029.884528
3869,8b22f041-f6f5-11ec-9b01-54bf6483bcd3,62629,dist,1986,Ductile Iron,RG,CL,12,S,487.6781154
3870,8b236599-f6f5-11ec-9b68-54bf6483bcd3,62614,dist,1976,Cast Iron,CJ,CL,4,S,487.287358
3871,8b2401c8-f6f5-11ec-8630-54bf6483bcd3,75506,dist,1988,Cast Iron,,CL,1,S,1261.047142
3872,8b2476d2-f6f5-11ec-9205-54bf6483bcd3,75507,dist,1975,Ductile Iron,RG,CL,9,S,370.8331894
3873,8b25136b-f6f5-11ec-bb47-54bf6483bcd3,75603,dist,2006,Ductile Iron,,CL,12,S,1205.348332
3874,8b258757-f6f5-11ec-9eaa-54bf6483bcd3,74003,dist,1963,Ductile Iron,RG,CL,7,S,1484.899179
3875,8b26234c-f6f5-11ec-bbd4-54bf6483bcd3,74300,dist,1963,Cast Iron,CJ,,2,S,3966.513676
3876,8b269887-f6f5-11ec-8491-54bf6483bcd3,74502,dist,1969,Ductile Iron,,CL,11,S,1003.039732
3877,8b270db6-f6f5-11ec-b976-54bf6483bcd3,52524,dist,1960,Cast Iron,CJ,CL,6,S,993.5718525
3878,8b27a9f4-f6f5-11ec-a2b7-54bf6483bcd3,62629,dist,1996,Cast Iron,,CL,16,M,456.7220626
3879,8b282051-f6f5-11ec-87a0-54bf6483bcd3,63910,dist,1967,Steel,,CL,7,S,2542.702567
3880,8b28bc8f-f6f5-11ec-bd11-54bf6483bcd3,52502,dist,2015,Steel,VICT,CL,24,M,243.4445616
3881,8b2931c2-f6f5-11ec-bd80-54bf6483bcd3,52505,dist,1978,Steel,,CL,8,S,137.6465093
3882,8b29a5c7-f6f5-11ec-978d-54bf6483bcd3,74701,dist,1995,Ductile Iron,,CL,10,S,974.7429206
3883,8b2a4207-f6f5-11ec-94d3-54bf6483bcd3,74102,dist,1968,Ductile Iron,,CL,4,S,384.3828632
3884,8b2adf7b-f6f5-11ec-aeb8-54bf6483bcd3,74102,dist,1989,Ductile Iron,RG,CL,6,S,103.7663335
3885,8b2b54a6-f6f5-11ec-bae3-54bf6483bcd3,74111,dist,1963,Steel,,CL,18,M,665.3758061
3886,8b2bf0e6-f6f5-11ec-bd6c-54bf6483bcd3,74111,dist,1972,Ductile Iron,,CL,10,S,196.4175165
3887,8b2c66c8-f6f5-11ec-8261-54bf6483bcd3,52502,dist,1961,Ductile Iron,,CL,11,S,2960.335581
3888,8b2d0272-f6f5-11ec-a631-54bf6483bcd3,52520,dist,1979,Cast Iron,RG,,4,S,775.1389332
3889,8b2d778f-f6f5-11ec-9b30-54bf6483bcd3,75506,dist,1977,Ductile Iron,RG,CL,7,S,446.8930616
3890,8b2e13cf-f6f5-11ec-b624-54bf6483bcd3,75506,dist,2009,Cast Iron,CJ,,9,S,1194.51619
3891,8b2e88f6-f6f5-11ec-a619-54bf6483bcd3,63903,dist,1975,Ductile Iron,,CL,1,S,663.8537011
3892,8b2efe31-f6f5-11ec-8ba5-54bf6483bcd3,75606,dist,1968,Cast Iron,CJ,CL,6,S,229.762316
3893,8b2f9a65-f6f5-11ec-8413-54bf6483bcd3,63102,dist,1944,Ductile Iron,RG,CL,11,S,547.4612089
3894,8b300fb7-f6f5-11ec-9373-54bf6483bcd3,52519,dist,2016,Cast Iron,CJ,,10,S,1445.460758
3895,8b30abd4-f6f5-11ec-a359-54bf6483bcd3,74407,dist,1948,Cast Iron,CJ,CL,10,S,737.219977
3896,8b312109-f6f5-11ec-9902-54bf6483bcd3,75603,dist,1998,Cast Iron,RG,,11,S,503.6577044
3897,8b3195f9-f6f5-11ec-a62c-54bf6483bcd3,75606,dist,1988,Ductile Iron,,CL,9,S,498.6944623
3898,8b323275-f6f5-11ec-935d-54bf6483bcd3,52502,dist,1963,Ductile Iron,,CL,1,S,279.1723224
3899,8b32a79c-f6f5-11ec-9b37-54bf6483bcd3,52527,dist,1976,Cast Iron,CJ,,23,M,239.4750026
3900,8b331ba5-f6f5-11ec-b829-54bf6483bcd3,52527,dist,1979,Cast Iron,CJ,CL,3,S,405.7485125
3901,8b33b7e6-f6f5-11ec-8c80-54bf6483bcd3,62630,dist,1975,Ductile Iron,,CL,10,S,169.3795845
3902,8b342e47-f6f5-11ec-afe3-54bf6483bcd3,52417,dist,1966,Ductile Iron,,CL,1,S,163.0487065
3903,8b34ca80-f6f5-11ec-9374-54bf6483bcd3,63902,dist,1951,Ductile Iron,RG,CL,22,M,583.093959
3904,8b353fd9-f6f5-11ec-bb7c-54bf6483bcd3,63903,dist,1977,Ductile Iron,,CL,4,S,458.3029326
3905,8b35dac2-f6f5-11ec-a70c-54bf6483bcd3,75512,dist,2001,Cast Iron,,,7,S,219.4610993
3906,8b365160-f6f5-11ec-ab99-54bf6483bcd3,52521,dist,1994,Steel,WJ,,21,M,85.51268527
3907,8b36c65b-f6f5-11ec-987d-54bf6483bcd3,75512,dist,1977,Ductile Iron,RG,CL,5,S,5745.68059
3908,8b373b8b-f6f5-11ec-a6eb-54bf6483bcd3,52505,dist,1960,Ductile Iron,,CL,23,M,166.6898606
3909,8b37d7bf-f6f5-11ec-9f3d-54bf6483bcd3,52513,dist,1951,Ductile Iron,,CL,7,S,311.4853489
3910,8b384cee-f6f5-11ec-bd3d-54bf6483bcd3,74106,dist,1978,Cast Iron,CJ,,11,S,233.1807256
3911,8b38c25f-f6f5-11ec-9813-54bf6483bcd3,52518,dist,1977,Ductile Iron,,CL,10,S,226.4255022
3912,8b395e61-f6f5-11ec-8005-54bf6483bcd3,75607,dist,2004,Ductile Iron,,CL,9,S,547.4750041
3913,8b39d3b4-f6f5-11ec-8f62-54bf6483bcd3,75507,dist,1948,Steel,,CL,17,M,859.685663
3914,8b3a48c6-f6f5-11ec-bede-54bf6483bcd3,75512,dist,1982,Cast Iron,RG,CL,21,M,508.4940715
3915,8b3abe07-f6f5-11ec-b410-54bf6483bcd3,74405,dist,1995,Cast Iron,CJ,,13,M,252.2546159
3916,8b3b5a73-f6f5-11ec-b20a-54bf6483bcd3,74406,dist,1994,Ductile Iron,,CL,3,S,924.4199944
3917,8b3bf680-f6f5-11ec-a5ec-54bf6483bcd3,75403,dist,1968,Cast Iron,,CL,6,S,674.2549099
3918,8b3c6ba5-f6f5-11ec-80a3-54bf6483bcd3,74406,dist,1954,Ductile Iron,,CL,2,S,1046.046086
3919,8b3d080f-f6f5-11ec-87db-54bf6483bcd3,75505,dist,1966,Ductile Iron,,CL,4,S,1074.141476
3920,8b3d7d11-f6f5-11ec-9412-54bf6483bcd3,75403,dist,1998,Steel,,CL,24,M,642.4989979
3921,8b3e1825-f6f5-11ec-b8fa-54bf6483bcd3,75516,dist,1963,Ductile Iron,RG,CL,4,S,2230.732432
3922,8b3e8d54-f6f5-11ec-b7dd-54bf6483bcd3,52522,dist,1987,Ductile Iron,,CL,7,S,302.9157166
3923,8b3f0287-f6f5-11ec-ac74-54bf6483bcd3,52502,dist,2005,Ductile Iron,,CL,2,S,2978.152252
3924,8b3f9f40-f6f5-11ec-9b2e-54bf6483bcd3,52513,dist,1986,Ductile Iron,,CL,6,S,216.7359258
3925,8b4013f7-f6f5-11ec-9c9a-54bf6483bcd3,52513,dist,1979,Copper,,,3,S,220.4704175
3926,8b408a55-f6f5-11ec-902a-54bf6483bcd3,62631,dist,1965,Steel,,,14,M,623.8962341
3927,8b4126b9-f6f5-11ec-8a12-54bf6483bcd3,74406,dist,1966,Ductile Iron,,CL,5,S,832.0355643
3928,8b419bca-f6f5-11ec-b7ca-54bf6483bcd3,74406,dist,1993,Ductile Iron,RG,CL,11,S,947.2805771
3929,8b4210ef-f6f5-11ec-bdfa-54bf6483bcd3,75507,dist,1983,Steel,,,11,S,5268.442618
3930,8b42ac0e-f6f5-11ec-94dd-54bf6483bcd3,63903,dist,1965,Ductile Iron,RG,CL,5,S,789.8453089
3931,8b432137-f6f5-11ec-814f-54bf6483bcd3,75507,dist,1976,Cast Iron,CJ,CL,11,S,645.4716714
3932,8b439667-f6f5-11ec-819f-54bf6483bcd3,52521,dist,1977,Ductile Iron,RG,CL,2,S,195.0798411
3933,8b440b93-f6f5-11ec-8ff8-54bf6483bcd3,52506,dist,1976,Ductile Iron,,CL,6,S,416.6528349
3934,8b4480c9-f6f5-11ec-b145-54bf6483bcd3,52524,dist,1992,Ductile Iron,RG,CL,5,S,212.3494128
3935,8b451e33-f6f5-11ec-a228-54bf6483bcd3,74108,dist,1982,Cast Iron,,CL,6,S,378.6015386
3936,8b459364-f6f5-11ec-859a-54bf6483bcd3,75518,dist,1975,Ductile Iron,RG,CL,1,S,593.3846259
3937,8b460897-f6f5-11ec-8234-54bf6483bcd3,75518,dist,1992,Ductile Iron,,CL,8,S,697.0144324
3938,8b46a4d4-f6f5-11ec-ad76-54bf6483bcd3,52511,dist,1963,Cast Iron,CJ,,8,S,299.1782661
3939,8b471a02-f6f5-11ec-9e10-54bf6483bcd3,62651,dist,1982,Ductile Iron,,CL,3,S,508.2840776
3940,8b478f34-f6f5-11ec-80ae-54bf6483bcd3,52513,dist,1966,Ductile Iron,RG,CL,23,M,671.3865793
3941,8b480460-f6f5-11ec-86fd-54bf6483bcd3,62651,dist,2011,Cast Iron,CJ,,3,S,336.4627771
3942,8b487994-f6f5-11ec-aca9-54bf6483bcd3,62651,dist,1969,Ductile Iron,,CL,6,S,193.8256689
3943,8b4915cf-f6f5-11ec-a18b-54bf6483bcd3,63903,dist,1959,Cast Iron,CJ,CL,6,S,515.6544086
3944,8b498b01-f6f5-11ec-a693-54bf6483bcd3,62650,dist,1954,Cast Iron,CJ,CL,9,S,219.9167079
3945,8b49fff7-f6f5-11ec-92e6-54bf6483bcd3,62650,dist,1970,Ductile Iron,,CL,8,S,635.523628
3946,8b4a9c88-f6f5-11ec-9dc7-54bf6483bcd3,52421,dist,1975,Cast Iron,,,1,S,407.7600311
3947,8b4b3779-f6f5-11ec-bcb5-54bf6483bcd3,52511,dist,1973,Ductile Iron,,CL,10,S,352.0111477
3948,8b4bae55-f6f5-11ec-9a97-54bf6483bcd3,62611,dist,1959,Ductile Iron,,CL,1,S,340.2610626
3949,8b4c2319-f6f5-11ec-91e8-54bf6483bcd3,62630,dist,1972,Cast Iron,CJ,,8,S,675.2290854
3950,8b4cbf52-f6f5-11ec-aa31-54bf6483bcd3,52526,dist,1965,Ductile Iron,,CL,7,S,257.9470648
3951,8b4d3487-f6f5-11ec-9900-54bf6483bcd3,74602,dist,1993,Ductile Iron,,CL,11,S,1134.621083
3952,8b4da9b8-f6f5-11ec-a0f6-54bf6483bcd3,74502,dist,1952,Steel,,CL,5,S,272.7228596
3953,8b4e44cd-f6f5-11ec-a1c5-54bf6483bcd3,74502,dist,1978,Cast Iron,RG,CL,8,S,426.0034165
3954,8b4ebb26-f6f5-11ec-9e07-54bf6483bcd3,62649,dist,1962,Cast Iron,,CL,2,S,164.8338451
3955,8b4f3054-f6f5-11ec-8e83-54bf6483bcd3,75607,dist,1966,Cast Iron,RG,CL,8,S,95.22221646
3956,8b4fcc9a-f6f5-11ec-adc6-54bf6483bcd3,52439,dist,2011,Ductile Iron,,CL,10,S,679.3986083
3957,8b5041c2-f6f5-11ec-a423-54bf6483bcd3,52523,dist,1933,Ductile Iron,RG,CL,6,S,150.6421155
3958,8b50b704-f6f5-11ec-b577-54bf6483bcd3,75505,dist,1964,Ductile Iron,,CL,1,S,270.2713406
3959,8b512c26-f6f5-11ec-b9df-54bf6483bcd3,52513,dist,1999,Ductile Iron,,CL,4,S,1959.12572
3960,8b51c861-f6f5-11ec-8a80-54bf6483bcd3,75606,dist,1975,Steel,,CL,9,S,339.9114942
3961,8b523d92-f6f5-11ec-bc02-54bf6483bcd3,52524,dist,1936,Ductile Iron,RG,CL,8,S,254.2286116
3962,8b52b320-f6f5-11ec-8527-54bf6483bcd3,75505,dist,1970,Steel,,,11,S,153.3728046
3963,8b5327f2-f6f5-11ec-8f35-54bf6483bcd3,74408,dist,1952,Cast Iron,RG,,24,M,411.4742107
3964,8b53c439-f6f5-11ec-97e8-54bf6483bcd3,75607,dist,1960,Ductile Iron,RG,CL,8,S,200.2180294
3965,8b543968-f6f5-11ec-9ea8-54bf6483bcd3,62652,dist,1987,Ductile Iron,,CL,5,S,204.4028484
3966,8b54d5ce-f6f5-11ec-8720-54bf6483bcd3,52417,dist,1999,Steel,,,24,M,379.0033274
3967,8b554ad9-f6f5-11ec-99f5-54bf6483bcd3,63007,dist,1957,Cast Iron,RG,CL,4,S,573.1632016
3968,8b55c00b-f6f5-11ec-bf5b-54bf6483bcd3,74405,dist,1964,Ductile Iron,,CL,23,M,705.8034012
3969,8b565c45-f6f5-11ec-9090-54bf6483bcd3,52523,dist,1988,Cast Iron,CJ,CL,21,M,217.3985279
3970,8b56d17e-f6f5-11ec-9758-54bf6483bcd3,52523,dist,1983,Ductile Iron,RG,CL,8,S,883.2017858
3971,8b576db5-f6f5-11ec-b9d5-54bf6483bcd3,62611,dist,2004,Ductile Iron,,CL,4,S,283.5080975
3972,8b57bbd3-f6f5-11ec-859e-54bf6483bcd3,52524,dist,1987,Ductile Iron,RG,CL,2,S,178.6721684
3973,8b585813-f6f5-11ec-88d4-54bf6483bcd3,52524,dist,1981,Ductile Iron,,CL,6,S,86.84268103
3974,8b58cd3f-f6f5-11ec-9447-54bf6483bcd3,52529,dist,1970,Ductile Iron,,CL,12,S,105.8118841
3975,8b59427d-f6f5-11ec-a196-54bf6483bcd3,62629,dist,1972,Cast Iron,RG,CL,5,S,381.3855301
3976,8b59deb9-f6f5-11ec-9909-54bf6483bcd3,75403,dist,1966,Cast Iron,RG,,2,S,414.3283893
3977,8b5a53e9-f6f5-11ec-a094-54bf6483bcd3,52524,dist,2003,Cast Iron,CJ,,8,S,171.8622777
3978,8b5ac949-f6f5-11ec-8a8f-54bf6483bcd3,52532,dist,1976,Ductile Iron,,CL,19,M,3015.841078
3979,8b5b3e64-f6f5-11ec-92cd-54bf6483bcd3,75513,dist,1959,Ductile Iron,,CL,7,S,199.3813947
3980,8b5bdab4-f6f5-11ec-9751-54bf6483bcd3,52526,dist,1993,Steel,,CL,17,M,362.0926294
3981,8b5c4fd2-f6f5-11ec-bb13-54bf6483bcd3,52526,dist,1991,Ductile Iron,,CL,15,M,471.6863167
3982,8b5cc4eb-f6f5-11ec-9918-54bf6483bcd3,52522,dist,1970,High Density Polyethylene,FUSED,,24,M,2770.30881
3983,8b5d5ff8-f6f5-11ec-89c2-54bf6483bcd3,75403,dist,1940,Ductile Iron,RG,CL,1,S,382.1090731
3984,8b5dd528-f6f5-11ec-93db-54bf6483bcd3,75403,dist,1931,Steel,WJ,CL,18,M,202.481693
3985,8b5e7164-f6f5-11ec-81e6-54bf6483bcd3,52506,dist,1972,Steel,,,15,M,370.0482164
3986,8b5ee697-f6f5-11ec-88c8-54bf6483bcd3,74102,dist,1979,Ductile Iron,RG,CL,5,S,1573.734197
3987,8b5f82d9-f6f5-11ec-a68a-54bf6483bcd3,74102,dist,1987,Ductile Iron,,CL,1,S,1530.89282
3988,8b5ff85f-f6f5-11ec-b985-54bf6483bcd3,74200,dist,1964,Cast Iron,CJ,CL,10,S,4558.331805
3989,8b609445-f6f5-11ec-992d-54bf6483bcd3,74108,dist,2017,Cast Iron,CJ,,3,S,1274.663938
3990,8b610975-f6f5-11ec-af84-54bf6483bcd3,74109,dist,1954,Ductile Iron,,CL,4,S,1998.144103
3991,8b61a5b4-f6f5-11ec-870e-54bf6483bcd3,74103,dist,1952,Ductile Iron,,CL,5,S,762.577551
3992,8b621af9-f6f5-11ec-a16e-54bf6483bcd3,74103,dist,1989,Ductile Iron,,CL,5,S,147.1133133
3993,8b62b724-f6f5-11ec-9190-54bf6483bcd3,52502,dist,1966,Ductile Iron,RG,CL,12,S,303.2774819
3994,8b635366-f6f5-11ec-9b73-54bf6483bcd3,63910,dist,1994,Ductile Iron,RG,CL,14,M,341.9876464
3995,8b63c898-f6f5-11ec-956d-54bf6483bcd3,75513,dist,1997,Steel,,CL,23,M,217.2495798
3996,8b643dc2-f6f5-11ec-b0f0-54bf6483bcd3,52523,dist,1948,Ductile Iron,,CL,6,S,380.8037906
3997,8b64b2f6-f6f5-11ec-9425-54bf6483bcd3,75507,dist,1967,Cast Iron,,CL,22,M,655.5599037
3998,8b652824-f6f5-11ec-8885-54bf6483bcd3,63009,dist,1996,Ductile Iron,,CL,10,S,1951.252247
3999,8b659d54-f6f5-11ec-9dcb-54bf6483bcd3,74701,dist,1984,Ductile Iron,,CL,8,S,2669.79046
4000,8b663994-f6f5-11ec-bf2f-54bf6483bcd3,74111,dist,2015,Ductile Iron,RG,CL,7,S,927.6171738
4001,8b66aec5-f6f5-11ec-8b29-54bf6483bcd3,74102,dist,2013,Cast Iron,CJ,CL,8,S,466.0934613
4002,8b674c2a-f6f5-11ec-8457-54bf6483bcd3,74111,dist,1930,Cast Iron,CJ,,12,S,955.9335644
4003,8b67e865-f6f5-11ec-8ab5-54bf6483bcd3,74111,dist,1978,Ductile Iron,RG,CL,14,M,292.0132724
4004,8b685d96-f6f5-11ec-afe1-54bf6483bcd3,75504,dist,1955,Ductile Iron,,CL,8,S,99.91624736
4005,8b68f9d8-f6f5-11ec-84ab-54bf6483bcd3,75504,dist,1990,Steel,,,10,S,119.3716607
4006,8b696ef4-f6f5-11ec-8720-54bf6483bcd3,52502,dist,2018,Ductile Iron,RG,CL,3,S,4048.915757
4007,8b69e46b-f6f5-11ec-ac59-54bf6483bcd3,75516,dist,1965,Cast Iron,CJ,,7,S,3982.879594
4008,8b6a807b-f6f5-11ec-b42c-54bf6483bcd3,75516,dist,1966,Ductile Iron,,CL,10,S,2629.418069
4009,8b6af59d-f6f5-11ec-94ac-54bf6483bcd3,74406,dist,1960,Ductile Iron,,CL,11,S,1453.171728
4010,8b6b91e2-f6f5-11ec-9229-54bf6483bcd3,74406,dist,1966,Steel,,,1,S,452.0067271
4011,8b6c05ed-f6f5-11ec-848c-54bf6483bcd3,52505,dist,1928,Steel,,,1,S,505.6483147
4012,8b6c7c42-f6f5-11ec-a7ce-54bf6483bcd3,74004,dist,1940,Cast Iron,CJ,,11,S,300.3084793
4013,8b6d1881-f6f5-11ec-b144-54bf6483bcd3,52533,dist,1942,Cast Iron,CJ,,7,S,234.2313558
4014,8b6d8db0-f6f5-11ec-bf4f-54bf6483bcd3,74004,dist,1956,Ductile Iron,RG,CL,9,S,266.5448295
4015,8b6e02f6-f6f5-11ec-bf52-54bf6483bcd3,62651,dist,1994,Ductile Iron,RG,CL,12,S,901.2319029
4016,8b6e9f26-f6f5-11ec-b469-54bf6483bcd3,52524,dist,1960,Cast Iron,CJ,CL,24,M,93.21324253
4017,8b6f145c-f6f5-11ec-95b6-54bf6483bcd3,52506,dist,1972,Cast Iron,CJ,CL,6,S,362.352747
4018,8b6f898d-f6f5-11ec-96be-54bf6483bcd3,62651,dist,1971,Cast Iron,CJ,,7,S,326.4938756
4019,8b7025d5-f6f5-11ec-b041-54bf6483bcd3,62652,dist,2009,Ductile Iron,,CL,18,M,973.2559056
4020,8b709b03-f6f5-11ec-9ec0-54bf6483bcd3,63902,dist,1988,Ductile Iron,,CL,7,S,664.0082212
4021,8b715d2b-f6f5-11ec-97de-54bf6483bcd3,62631,dist,1959,Ductile Iron,,CL,5,S,1587.246315
4022,8b71d258-f6f5-11ec-a6d5-54bf6483bcd3,52526,dist,1975,Cast Iron,CJ,CL,8,S,844.7585756
4023,8b724786-f6f5-11ec-b68a-54bf6483bcd3,52524,dist,1971,Cast Iron,,CL,5,S,458.5314483
4024,8b72bcb2-f6f5-11ec-8098-54bf6483bcd3,52533,dist,2010,Ductile Iron,,CL,6,S,774.1531512
4025,8b735a33-f6f5-11ec-b708-54bf6483bcd3,62610,dist,1963,Ductile Iron,,CL,1,S,541.5220647
4026,8b73cf59-f6f5-11ec-872b-54bf6483bcd3,52520,dist,2006,Copper,,,8,S,321.5502118
4027,8b746bbb-f6f5-11ec-afab-54bf6483bcd3,63102,dist,1966,Ductile Iron,,CL,12,S,550.2624389
4028,8b74e0c1-f6f5-11ec-ba5a-54bf6483bcd3,52502,dist,1975,Cast Iron,RG,CL,6,S,113.3756464
4029,8b757d18-f6f5-11ec-9874-54bf6483bcd3,75607,dist,1922,Ductile Iron,RG,CL,18,M,379.7575913
4030,8b761818-f6f5-11ec-a3b0-54bf6483bcd3,62651,dist,1968,Cast Iron,CJ,CL,1,S,438.6343137
4031,8b768d42-f6f5-11ec-86a8-54bf6483bcd3,74803,dist,1954,Ductile Iron,,CL,5,S,812.6857364
4032,8b770275-f6f5-11ec-bf95-54bf6483bcd3,74701,dist,1972,Ductile Iron,RG,CL,6,S,432.3034888
4033,8b7777a4-f6f5-11ec-bda1-54bf6483bcd3,62631,dist,1975,Ductile Iron,,CL,7,S,418.0155695
4034,8b781515-f6f5-11ec-9d28-54bf6483bcd3,74802,dist,2005,Ductile Iron,,CL,8,S,283.878028
4035,8b788a43-f6f5-11ec-b239-54bf6483bcd3,52522,dist,1986,Ductile Iron,,CL,4,S,492.6451282
4036,8b792556-f6f5-11ec-b79f-54bf6483bcd3,74111,dist,1970,Ductile Iron,RG,CL,3,S,249.0600726
4037,8b799bfb-f6f5-11ec-8697-54bf6483bcd3,74005,dist,1982,Cast Iron,,CL,11,S,3131.249722
4038,8b7a37f7-f6f5-11ec-81ed-54bf6483bcd3,74106,dist,1967,Cast Iron,,,4,S,451.2679863
4039,8b7ad474-f6f5-11ec-95fa-54bf6483bcd3,74111,dist,1987,Cast Iron,RG,,4,S,915.1657759
4040,8b7b4964-f6f5-11ec-b687-54bf6483bcd3,74003,dist,1965,Steel,,,13,M,1053.656988
4041,8b7be5ad-f6f5-11ec-99ca-54bf6483bcd3,74003,dist,2003,Steel,,CL,24,M,982.4677892
4042,8b7c5ad7-f6f5-11ec-bb62-54bf6483bcd3,74110,dist,1932,Cast Iron,CJ,CL,5,S,367.4557074
4043,8b7cf70f-f6f5-11ec-8cd9-54bf6483bcd3,74407,dist,2001,Ductile Iron,RG,CL,23,M,213.9298276
4044,8b7d6c74-f6f5-11ec-8b48-54bf6483bcd3,52526,dist,1967,Cast Iron,CJ,CL,6,S,253.1637236
4045,8b7e0889-f6f5-11ec-bc0a-54bf6483bcd3,74103,dist,1983,Cast Iron,,,12,S,481.5427645
4046,8b7e7db2-f6f5-11ec-8162-54bf6483bcd3,74003,dist,2007,Cast Iron,RG,,20,M,932.0871546
4047,8b7f1906-f6f5-11ec-ba51-54bf6483bcd3,74003,dist,1951,Ductile Iron,,CL,8,S,421.238817
4048,8b7fb50f-f6f5-11ec-a2c1-54bf6483bcd3,75505,dist,1989,Steel,,,19,M,513.8073212
4049,8b802a39-f6f5-11ec-9946-54bf6483bcd3,74003,dist,1953,Ductile Iron,,CL,9,S,1553.915523
4050,8b80ed92-f6f5-11ec-bfdf-54bf6483bcd3,52533,dist,1964,Cast Iron,CJ,,3,S,618.9410109
4051,8b8189c0-f6f5-11ec-a1ca-54bf6483bcd3,52531,dist,1938,Cast Iron,RG,CL,7,S,402.0755426
4052,8b82002f-f6f5-11ec-b645-54bf6483bcd3,63101,dist,1966,Cast Iron,CJ,,3,S,2324.832171
4053,8b827559-f6f5-11ec-8a75-54bf6483bcd3,63902,dist,2015,Steel,,,10,S,596.7780649
4054,8b82ea8b-f6f5-11ec-ac47-54bf6483bcd3,52524,dist,1981,Steel,,CL,7,S,877.4846437
4055,8b8386c9-f6f5-11ec-8fa9-54bf6483bcd3,62631,dist,1984,Cast Iron,CJ,CL,2,S,260.9817279
4056,8b83fbf3-f6f5-11ec-bed0-54bf6483bcd3,62628,dist,1964,Ductile Iron,RG,CL,9,S,963.78574
4057,8b847135-f6f5-11ec-a9c7-54bf6483bcd3,52526,dist,1976,Steel,,CL,15,M,1013.124798
4058,8b850d69-f6f5-11ec-a5a8-54bf6483bcd3,62651,dist,1943,Cast Iron,RG,CL,3,S,1814.116979
4059,8b8581d8-f6f5-11ec-a93d-54bf6483bcd3,52506,dist,1966,Cast Iron,,,3,S,423.580536
4060,8b85f7d0-f6f5-11ec-8481-54bf6483bcd3,52511,dist,1973,Ductile Iron,,CL,9,S,200.3901105
4061,8b866cf9-f6f5-11ec-b95f-54bf6483bcd3,52526,dist,1946,Ductile Iron,,CL,11,S,637.8510944
4062,8b87093b-f6f5-11ec-b70e-54bf6483bcd3,52527,dist,1986,Ductile Iron,,CL,6,S,213.6875181
4063,8b877e6a-f6f5-11ec-8d5e-54bf6483bcd3,52530,dist,2010,Cast Iron,CJ,,18,M,649.4298051
4064,8b881ad9-f6f5-11ec-8d15-54bf6483bcd3,63910,dist,1965,Ductile Iron,,CL,1,S,369.4266791
4065,8b889015-f6f5-11ec-a2ea-54bf6483bcd3,62649,dist,1989,Ductile Iron,RG,CL,3,S,890.2192524
4066,8b892c1d-f6f5-11ec-8c9e-54bf6483bcd3,62649,dist,1977,Steel,,CL,12,S,1377.288035
4067,8b89a156-f6f5-11ec-9761-54bf6483bcd3,52531,dist,1935,Cast Iron,,CL,6,S,379.196548
4068,8b8a3db3-f6f5-11ec-a9aa-54bf6483bcd3,75504,dist,1984,Cast Iron,,CL,2,S,1043.365781
